NLMK;D;090718;000000;154.2700000;158.0000000;154.0200000;157.4200000;3000400
NLMK;D;100718;000000;157.9600000;161.3600000;157.7000000;161.0000000;3071060
NLMK;D;110718;000000;159.3000000;159.8800000;157.0300000;158.5900000;3020890
NLMK;D;120718;000000;158.4200000;158.4200000;154.2400000;155.6500000;2447520
NLMK;D;130718;000000;156.4800000;158.0200000;155.7300000;158.0200000;1795670
NLMK;D;160718;000000;158.5200000;158.8300000;155.3300000;156.8900000;2056550
NLMK;D;170718;000000;156.9000000;158.4000000;154.6000000;157.0800000;2953150
NLMK;D;180718;000000;157.7900000;161.2800000;156.7400000;161.1000000;3120670
NLMK;D;190718;000000;162.0000000;163.0700000;158.7000000;159.8800000;3023470
NLMK;D;200718;000000;159.6000000;161.1600000;157.8200000;159.4600000;2317750
NLMK;D;230718;000000;159.5000000;161.3800000;158.0800000;159.4200000;1392050
NLMK;D;240718;000000;159.0100000;163.1900000;158.5500000;162.7500000;1865780
NLMK;D;250718;000000;161.2700000;163.9200000;160.9500000;161.0000000;1784350
NLMK;D;260718;000000;161.5000000;163.7800000;161.5000000;163.4500000;1990110
NLMK;D;270718;000000;163.0000000;164.0000000;162.0200000;163.6400000;1987200
NLMK;D;300718;000000;163.6900000;163.7800000;161.7500000;163.3000000;1816340
NLMK;D;310718;000000;162.8300000;162.9800000;160.3400000;162.4000000;3383450
NLMK;D;010818;000000;162.4000000;162.8400000;160.2000000;160.3200000;1621560
NLMK;D;020818;000000;160.6800000;161.9400000;158.5400000;159.8000000;1744140
NLMK;D;030818;000000;159.9400000;163.1200000;158.5400000;163.1200000;2229300
NLMK;D;060818;000000;163.0000000;164.6000000;161.8200000;161.8200000;1998940
NLMK;D;070818;000000;162.8600000;162.8800000;159.2800000;160.3200000;1347840
NLMK;D;080818;000000;160.0000000;161.0400000;155.5000000;158.9000000;3002950
NLMK;D;090818;000000;158.9800000;160.6200000;156.3600000;160.6200000;2193510
NLMK;D;100818;000000;156.0000000;157.6400000;148.7400000;152.0000000;5265070
NLMK;D;130818;000000;152.0000000;157.4400000;150.2400000;155.9000000;4526770
NLMK;D;140818;000000;156.0000000;156.9200000;153.1200000;155.4800000;3181060
NLMK;D;150818;000000;155.8800000;156.0000000;152.5200000;155.5400000;3817890
NLMK;D;160818;000000;154.6200000;155.4600000;153.3800000;153.3800000;1848560
NLMK;D;170818;000000;153.9200000;156.3600000;153.3200000;155.1600000;3040150
NLMK;D;200818;000000;156.4400000;158.4400000;155.6200000;157.7400000;1413290
NLMK;D;210818;000000;157.7800000;158.9800000;156.4000000;158.8000000;1381180
NLMK;D;220818;000000;158.8400000;161.1000000;156.9800000;160.7000000;2679950
NLMK;D;230818;000000;160.2600000;161.3600000;157.4600000;158.0000000;2079300
NLMK;D;240818;000000;158.0000000;159.5000000;155.7600000;159.5000000;2582180
NLMK;D;270818;000000;158.6000000;160.2000000;157.8400000;160.2000000;998030
NLMK;D;280818;000000;160.0000000;166.3400000;159.6400000;165.2000000;3269290
NLMK;D;290818;000000;164.9000000;169.0000000;164.7400000;168.3200000;2814030
NLMK;D;300818;000000;168.5000000;168.8800000;166.3600000;168.0000000;2536620
NLMK;D;310818;000000;167.1600000;167.2800000;163.9600000;165.6600000;3313640
NLMK;D;030918;000000;166.2000000;169.4400000;165.5000000;168.6000000;1701350
NLMK;D;040918;000000;168.6000000;169.1200000;164.7400000;164.7400000;2143310
NLMK;D;050918;000000;165.1000000;166.7600000;163.7800000;163.7800000;1679600
NLMK;D;060918;000000;163.7800000;165.7000000;163.4000000;163.5000000;1342540
NLMK;D;070918;000000;164.8600000;166.0000000;162.5200000;165.9400000;1676260
NLMK;D;100918;000000;165.7800000;170.0000000;165.1000000;170.0000000;2470360
NLMK;D;110918;000000;169.4600000;171.1000000;167.8000000;169.3600000;1865380
NLMK;D;120918;000000;168.8200000;169.9800000;168.0600000;169.7800000;1972310
NLMK;D;130918;000000;169.7400000;171.2800000;168.0200000;169.5200000;1867640
NLMK;D;140918;000000;169.4600000;170.3800000;168.5200000;170.2000000;1324140
NLMK;D;170918;000000;170.0200000;172.3000000;169.0000000;171.3400000;1808890
NLMK;D;180918;000000;171.5000000;173.9800000;170.1600000;173.3600000;3233080
NLMK;D;190918;000000;173.2000000;175.2000000;171.1200000;172.3400000;3852180
NLMK;D;200918;000000;173.0400000;176.9800000;172.5000000;174.8800000;4595360
NLMK;D;210918;000000;175.0200000;177.8200000;173.7200000;177.8200000;4232730
NLMK;D;240918;000000;177.3000000;179.6800000;175.3200000;176.6000000;1767620
NLMK;D;250918;000000;176.5000000;177.5200000;174.9000000;177.5200000;1355860
NLMK;D;260918;000000;177.4600000;177.9000000;171.5600000;171.5600000;3242840
NLMK;D;270918;000000;172.2600000;179.0000000;172.2400000;179.0000000;3642860
NLMK;D;280918;000000;178.9400000;178.9400000;175.1800000;177.9000000;2296590
NLMK;D;011018;000000;178.3800000;178.6200000;177.0000000;177.2200000;2066890
NLMK;D;021018;000000;177.9000000;179.5200000;177.2800000;178.5000000;1606630
NLMK;D;031018;000000;179.2400000;184.1400000;178.1000000;184.0000000;3474230
NLMK;D;041018;000000;183.7600000;184.8800000;181.7400000;182.0000000;2974760
NLMK;D;051018;000000;182.5000000;182.9800000;178.1000000;178.1000000;2224610
NLMK;D;081018;000000;179.3200000;180.9600000;178.4200000;178.4200000;2347000
NLMK;D;091018;000000;179.1000000;181.8000000;178.1000000;180.4000000;2268350
NLMK;D;101018;000000;179.1600000;180.8000000;176.0800000;176.3400000;2376640
NLMK;D;111018;000000;171.5600000;171.5600000;165.8200000;167.1000000;5095450
NLMK;D;121018;000000;167.5800000;168.3600000;165.2600000;168.2600000;1864770
NLMK;D;151018;000000;168.4800000;169.5800000;164.6000000;165.0000000;1888920
NLMK;D;161018;000000;165.2000000;167.9400000;163.9000000;167.8600000;3007760
NLMK;D;171018;000000;167.9600000;172.3000000;167.9600000;171.3000000;2812570
NLMK;D;181018;000000;171.1800000;171.6000000;166.0000000;166.0000000;2501050
NLMK;D;191018;000000;166.8000000;167.2800000;160.4000000;160.4000000;3477380
NLMK;D;221018;000000;161.8800000;161.9200000;157.5800000;158.5000000;2610840
NLMK;D;231018;000000;157.5200000;161.0200000;156.2800000;158.2000000;3261840
NLMK;D;241018;000000;159.3000000;162.3200000;156.5200000;156.7000000;4077280
NLMK;D;251018;000000;155.9800000;161.0600000;155.4200000;161.0000000;5612040
NLMK;D;261018;000000;160.9800000;160.9800000;155.6200000;158.7200000;2811920
NLMK;D;291018;000000;157.9600000;160.4800000;157.2200000;159.8400000;1621040
NLMK;D;301018;000000;159.3400000;160.4600000;156.1000000;158.0200000;2258510
NLMK;D;311018;000000;158.6800000;160.7800000;158.3800000;160.4200000;3094830
NLMK;D;011118;000000;159.7800000;160.2200000;156.9000000;159.0600000;3191920
NLMK;D;021118;000000;159.8600000;160.4800000;157.0200000;157.9400000;4011100
NLMK;D;061118;000000;158.2600000;158.7000000;157.0200000;157.9200000;2527940
NLMK;D;071118;000000;157.4600000;158.5000000;156.3000000;157.6000000;3351350
NLMK;D;081118;000000;157.6200000;158.2000000;156.8000000;156.8000000;2192830
NLMK;D;091118;000000;156.7000000;161.8800000;155.1200000;161.7400000;7088670
NLMK;D;121118;000000;161.8000000;163.3600000;160.5200000;160.9600000;2345770
NLMK;D;131118;000000;160.4600000;165.0000000;159.4000000;164.0000000;3194940
NLMK;D;141118;000000;164.0000000;166.5000000;163.0000000;164.6000000;3818090
NLMK;D;151118;000000;165.0600000;165.8200000;164.0000000;164.3800000;1895460
NLMK;D;161118;000000;164.3000000;164.8000000;162.0000000;164.2600000;1591800
NLMK;D;191118;000000;163.8000000;164.1400000;162.1600000;163.2400000;2205180
NLMK;D;201118;000000;162.8600000;163.5000000;160.9600000;163.5000000;2400210
NLMK;D;211118;000000;163.2200000;164.5400000;161.4800000;162.6600000;3529060
NLMK;D;221118;000000;162.5200000;164.3800000;162.5200000;163.8600000;2233060
NLMK;D;231118;000000;163.6800000;165.7400000;162.5400000;164.8600000;2620510
NLMK;D;261118;000000;165.4200000;165.8800000;160.6400000;162.2800000;2741940
NLMK;D;271118;000000;163.0000000;164.9400000;161.1800000;161.2000000;3973430
NLMK;D;281118;000000;161.9200000;162.3200000;158.6000000;159.0400000;3979000
NLMK;D;291118;000000;159.6200000;163.2400000;159.0600000;160.9600000;2881150
NLMK;D;301118;000000;161.0000000;161.7600000;157.2000000;158.3600000;4860770
NLMK;D;031218;000000;159.7000000;162.6200000;159.5000000;161.4400000;3286640
NLMK;D;041218;000000;161.2000000;161.2200000;159.1000000;161.1400000;3510700
NLMK;D;051218;000000;160.4200000;161.8400000;156.6200000;158.3800000;5121320
NLMK;D;061218;000000;157.5000000;157.9800000;156.2000000;157.7600000;2726120
NLMK;D;071218;000000;158.3800000;159.4600000;156.5000000;158.3600000;3109680
NLMK;D;101218;000000;158.2000000;158.4400000;156.0000000;156.0000000;3754350
NLMK;D;111218;000000;156.4800000;158.2400000;155.4600000;156.2600000;2924320
NLMK;D;121218;000000;156.1200000;157.6000000;155.6600000;156.5600000;2210860
NLMK;D;131218;000000;156.0400000;156.6200000;153.0000000;154.1600000;3787840
NLMK;D;141218;000000;153.8200000;153.9000000;150.7400000;151.6400000;2138860
NLMK;D;171218;000000;152.0400000;154.4400000;151.2000000;153.8400000;2370580
NLMK;D;181218;000000;153.1600000;155.7400000;152.0400000;154.8800000;2225640
NLMK;D;191218;000000;154.7600000;156.2600000;152.8000000;153.9600000;4514110
NLMK;D;201218;000000;153.2200000;153.5800000;151.4000000;153.1000000;3773600
NLMK;D;211218;000000;152.5000000;153.3800000;151.7600000;151.9200000;3067580
NLMK;D;241218;000000;152.0200000;154.2400000;152.0000000;153.8800000;1264630
NLMK;D;251218;000000;152.9000000;152.9600000;150.2000000;151.5400000;1137500
NLMK;D;261218;000000;151.5400000;152.9800000;148.7200000;150.9800000;1175320
NLMK;D;271218;000000;152.2600000;153.1000000;151.3400000;151.9800000;1846580
NLMK;D;281218;000000;152.4400000;157.4600000;152.4400000;157.0000000;3103080
NLMK;D;291218;000000;157.2000000;157.9200000;156.3600000;157.4200000;506700
NLMK;D;030119;000000;156.4800000;157.3400000;154.8000000;157.3400000;2893390
NLMK;D;040119;000000;156.9800000;157.4600000;154.8000000;155.6800000;2910190
NLMK;D;080119;000000;150.9600000;151.3400000;149.6400000;150.1200000;3098010
NLMK;D;090119;000000;150.4800000;154.4600000;150.0800000;153.7800000;4029550
NLMK;D;100119;000000;153.5200000;154.1200000;152.2600000;154.1200000;1954940
NLMK;D;110119;000000;154.4600000;155.0800000;152.9000000;154.5000000;2977370
NLMK;D;140119;000000;154.0800000;154.1200000;151.6000000;152.2200000;2577300
NLMK;D;150119;000000;152.7800000;153.0800000;149.8400000;150.5800000;3216160
NLMK;D;160119;000000;150.8800000;151.4400000;149.4400000;150.6200000;3162350
NLMK;D;170119;000000;150.8800000;151.5200000;149.2800000;151.5000000;2510470
NLMK;D;180119;000000;151.9800000;152.4000000;151.2000000;152.1400000;1718690
NLMK;D;210119;000000;152.0000000;152.7000000;151.3000000;151.7200000;1332600
NLMK;D;220119;000000;151.7000000;151.7200000;149.0600000;149.9000000;4290150
NLMK;D;230119;000000;149.9000000;150.5600000;148.2200000;149.0800000;4300750
NLMK;D;240119;000000;148.7800000;148.9400000;144.7400000;146.7400000;5488480
NLMK;D;250119;000000;146.7400000;148.8200000;146.1400000;148.8200000;2645120
NLMK;D;280119;000000;149.0000000;149.7800000;148.1400000;149.7800000;2195920
NLMK;D;290119;000000;149.7800000;150.6800000;147.5000000;150.6800000;2732140
NLMK;D;300119;000000;150.2200000;153.6600000;149.6200000;153.1400000;4362470
NLMK;D;310119;000000;153.4000000;154.2600000;152.0200000;152.0200000;5655490
NLMK;D;010219;000000;152.9000000;157.2000000;152.2000000;157.2000000;6043320
NLMK;D;040219;000000;157.2000000;158.8000000;155.6800000;158.4200000;3388480
NLMK;D;050219;000000;158.0600000;158.9800000;157.1000000;158.4600000;2478450
NLMK;D;060219;000000;158.0400000;161.0000000;157.6000000;160.4200000;3129890
NLMK;D;070219;000000;160.1200000;161.1800000;157.8000000;159.0000000;5052520
NLMK;D;080219;000000;158.3400000;159.3400000;156.2600000;157.3400000;2668770
NLMK;D;110219;000000;156.7800000;158.9400000;156.7400000;157.6400000;2467740
NLMK;D;120219;000000;157.9000000;159.1000000;155.6000000;157.4000000;2344660
NLMK;D;130219;000000;157.8400000;157.9200000;154.8600000;154.8600000;2976790
NLMK;D;140219;000000;153.8800000;156.2600000;153.6800000;154.8600000;3602980
NLMK;D;150219;000000;155.1400000;157.9400000;155.1400000;157.2400000;2624700
NLMK;D;180219;000000;157.0400000;157.7000000;154.7600000;154.8600000;2057020
NLMK;D;190219;000000;155.0000000;155.4600000;152.7600000;153.9200000;2423040
NLMK;D;200219;000000;154.3000000;156.7800000;153.9600000;156.4800000;2937190
NLMK;D;210219;000000;156.4800000;156.5600000;154.5400000;155.9400000;1947550
NLMK;D;220219;000000;155.3200000;158.5000000;155.3200000;158.5000000;2272740
NLMK;D;250219;000000;158.3400000;160.5600000;158.0600000;159.4400000;2665620
NLMK;D;260219;000000;158.5200000;159.4800000;157.8400000;158.8600000;1873720
NLMK;D;270219;000000;158.8600000;159.8400000;156.5000000;158.6200000;2348870
NLMK;D;280219;000000;158.5200000;158.5400000;157.3200000;158.4400000;2134110
NLMK;D;010319;000000;157.9200000;158.3000000;156.5200000;157.7400000;1898470
NLMK;D;040319;000000;157.8000000;163.2000000;156.0800000;162.0400000;5545110
NLMK;D;050319;000000;161.9400000;167.2000000;161.2000000;166.1800000;7754160
NLMK;D;060319;000000;165.4600000;167.5000000;164.3000000;165.3600000;3485630
NLMK;D;070319;000000;164.7000000;165.5000000;163.2600000;165.5000000;2621930
NLMK;D;110319;000000;164.4800000;164.4800000;162.0800000;163.4400000;3859940
NLMK;D;120319;000000;163.5600000;163.9200000;162.2800000;163.3200000;2063840
NLMK;D;130319;000000;163.1400000;167.2200000;162.3000000;166.9000000;4484100
NLMK;D;140319;000000;165.2800000;167.4000000;164.6400000;166.3800000;3430550
NLMK;D;150319;000000;166.3000000;168.6400000;165.4000000;167.7000000;3450020
NLMK;D;180319;000000;167.0200000;171.2000000;166.2200000;170.7000000;3272680
NLMK;D;190319;000000;170.7000000;171.5200000;168.0400000;169.3000000;4362070
NLMK;D;200319;000000;168.8800000;169.3800000;167.0200000;167.6200000;2825120
NLMK;D;210319;000000;167.9200000;168.9200000;166.7800000;168.6400000;3495480
NLMK;D;220319;000000;168.6600000;168.8800000;166.0600000;166.7000000;3688940
NLMK;D;250319;000000;165.8600000;166.4800000;165.1000000;165.6000000;1812770
NLMK;D;260319;000000;165.7200000;168.1000000;164.5400000;167.8800000;2594770
NLMK;D;270319;000000;167.9200000;168.5000000;166.7000000;167.3000000;2187110
NLMK;D;280319;000000;167.2600000;170.8600000;167.0200000;170.2000000;3223420
NLMK;D;290319;000000;170.0200000;171.5800000;169.3200000;170.5000000;2708860
NLMK;D;010419;000000;170.6000000;173.9800000;170.2200000;172.5800000;2973680
NLMK;D;020419;000000;172.6200000;175.2200000;172.1200000;174.7000000;2588910
NLMK;D;030419;000000;174.7000000;175.7400000;172.7600000;172.8200000;2465760
NLMK;D;040419;000000;173.1200000;174.4000000;171.2600000;174.0000000;1972580
NLMK;D;050419;000000;174.0000000;175.3000000;173.5600000;173.9800000;1364230
NLMK;D;080419;000000;174.0200000;176.6800000;174.0200000;174.5200000;2485010
NLMK;D;090419;000000;174.3200000;175.3400000;171.6000000;172.4800000;2250900
NLMK;D;100419;000000;172.6800000;173.9600000;171.8200000;172.6600000;1802050
NLMK;D;110419;000000;172.5200000;172.9400000;167.8000000;168.4000000;3160290
NLMK;D;120419;000000;169.3800000;175.3800000;167.9200000;172.3400000;6661900
NLMK;D;150419;000000;172.7000000;173.3600000;168.1000000;168.5000000;2601930
NLMK;D;160419;000000;169.2000000;173.7000000;168.7000000;172.7000000;2703660
NLMK;D;170419;000000;173.3800000;174.5000000;171.3000000;171.4000000;1509450
NLMK;D;180419;000000;171.7600000;173.2600000;171.2600000;173.2600000;1183070
NLMK;D;190419;000000;173.0000000;174.4000000;172.9800000;174.3000000;718110
NLMK;D;220419;000000;174.5400000;174.9600000;173.6000000;174.5800000;742410
NLMK;D;230419;000000;175.0000000;176.3000000;170.6800000;171.5000000;3904690
NLMK;D;240419;000000;171.5000000;172.2000000;169.2000000;170.3800000;3830880
